area,building,building_floors,chamber,construction_year,floor,market,price,standard,url
78.81,apartamentowiec,6.0,4,,6.0,pierwotny,693528.0,do wykończenia,https://www.otodom.pl/oferta/uwaga-lux-apartament-w-centrum-biuro-sprzedazy-ID3Vs1u.html#d749d73d2a
64.0,apartamentowiec,6.0,3,,6.0,pierwotny,627200.0,do wykończenia,https://www.otodom.pl/oferta/zacznij-cieszyc-sie-zyciem-najlepsza-inwestycja-ID3Vs1y.html#d749d73d2a
46.0,apartamentowiec,5.0,2,,1.0,pierwotny,259000.0,,https://www.otodom.pl/oferta/gotowe-2-pok-z-ogromnym-balkonem-biuro-sprzedazy-ID3W8g0.html#34b33677fb
60.0,apartamentowiec,5.0,4,,1.0,pierwotny,333900.0,,https://www.otodom.pl/oferta/3-pok-narozny-balkon-gotowe-wiosna-2019-ID3W8fO.html#34b33677fb
56.07,apartamentowiec,6.0,3,,2.0,pierwotny,493416.0,do wykończenia,https://www.otodom.pl/oferta/tylko-u-nas-nizsza-cena-biuro-sprzedazy-opolska-ID3Vs1C.html#d749d73d2a
50.0,apartamentowiec,5.0,2,,1.0,pierwotny,283000.0,,https://www.otodom.pl/oferta/nowe-osiedle-przy-parku-pelna-infrastruktura-ID3W8g8.html#34b33677fb
50.0,apartamentowiec,5.0,2,,1.0,pierwotny,283000.0,,https://www.otodom.pl/oferta/gotowe-na-juz-duzy-balkon-pelna-infrastruktura-ID3W8gQ.html#34b33677fb
48.0,blok,6.0,3,2019.0,3.0,wtórny,353000.0,do wykończenia,https://www.otodom.pl/oferta/3-pokojowe-w-prestizowej-lokalizacji-ID3W9g4.html#34b33677fb
63.0,apartamentowiec,,3,,,pierwotny,332000.0,,https://www.otodom.pl/oferta/pelna-infrastruktura-dla-rodziny-nowe-osiedle-ID3W8iv.html#34b33677fb
66.79,kamienica,2.0,2,,1.0,wtórny,299000.0,,https://www.otodom.pl/oferta/mieszkanie-w-centrum-z-parkingiem-ID3W8Ha.html#34b33677fb
59.0,blok,2.0,2,,0.0,wtórny,209000.0,,https://www.otodom.pl/oferta/do-sprzedazy-m3-katowice-kostuchna-ID3Wbt6.html#34b33677fb
70.0,blok,4.0,4,1992.0,4.0,wtórny,370000.0,,https://www.otodom.pl/oferta/do-sprzedazy-m5-katowice-koszutka-ID3Wbt2.html#34b33677fb
117.0,blok,4.0,4,2008.0,4.0,wtórny,998000.0,,https://www.otodom.pl/oferta/do-sprzedazy-m5-katowice-debowe-tarasy-ID3Wbte.html#34b33677fb
36.75,apartamentowiec,10.0,2,,2.0,pierwotny,227850.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3WdS0.html#34b33677fb
72.0,apartamentowiec,5.0,3,,0.0,pierwotny,394200.0,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3Wf4M.html#34b33677fb
51.5,apartamentowiec,5.0,2,,0.0,pierwotny,277500.0,,https://www.otodom.pl/oferta/2pok-z-ogrodem-przy-parku-slaskimgotowe-w-tym-roku-ID3Wf4U.html#34b33677fb
74.0,blok,3.0,3,2003.0,3.0,wtórny,500000.0,do zamieszkania,https://www.otodom.pl/oferta/trzy-pokojowe-mieszkanie-na-ligocie-ID3WeKQ.html#34b33677fb
91.0,apartamentowiec,5.0,4,,3.0,pierwotny,499500.0,,https://www.otodom.pl/oferta/4pok-z-naroznym-tarasem-przy-parku-slaskim-okazja-ID3Wf4Q.html#34b33677fb
46.61,,5.0,2,,2.0,pierwotny,258500.0,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3Wf4Y.html#34b33677fb
83.37,kamienica,2.0,4,1950.0,0.0,wtórny,395000.0,do wykończenia,https://www.otodom.pl/oferta/500-m-od-spodka-na-3-lub-4-oddzielne-mieszkania-ID3WhSY.html#34b33677fb
51.99,apartamentowiec,5.0,3,,0.0,pierwotny,340534.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3WilK.html#34b33677fb
41.0,kamienica,3.0,2,1911.0,2.0,wtórny,165000.0,,https://www.otodom.pl/oferta/komfortowe-mieszkanie-w-katowicach-brynowie-ID3Wnra.html#34b33677fb
60.0,,13.0,3,,5.0,wtórny,320000.0,,https://www.otodom.pl/oferta/katowice-os-tysiaclecia-piastow-60m2-3-pokoje-ID3Wofy.html#34b33677fb
39.65,apartamentowiec,5.0,2,,3.0,pierwotny,271602.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Wifm.html#34b33677fb
56.7,blok,13.0,3,,5.0,wtórny,280000.0,do remontu,https://www.otodom.pl/oferta/katowice-tysiaclecie-3-pokoje-sprzedaz-ID3WlWq.html#34b33677fb
48.45,blok,8.0,2,,5.0,wtórny,215000.0,,https://www.otodom.pl/oferta/katowice-os-witosa-ul-rataja-ID3WqRm.html#34b33677fb
59.0,apartamentowiec,3.0,3,,1.0,wtórny,399000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-w-wysokim-standardzie-ID3WqRu.html#34b33677fb
71.82,apartamentowiec,4.0,3,2019.0,4.0,pierwotny,398601.0,do wykończenia,https://www.otodom.pl/oferta/apartament-z-oddzielna-kuchnia-atrakcyjna-cena-ID3Vs5i.html#d749d73d2a
48.2,kamienica,4.0,1,,1.0,wtórny,285000.0,do zamieszkania,https://www.otodom.pl/oferta/industrialne-studio-w-samym-centrum-katowic-gotowe-ID3Vsqk.html#d749d73d2a
33.0,blok,5.0,2,2019.0,4.0,wtórny,234000.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-idealne-dla-singla-lub-pary-ID3WqWy.html#34b33677fb
51.81,apartamentowiec,4.0,2,2019.0,1.0,pierwotny,303088.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3VsYE.html#d749d73d2a
47.86,blok,4.0,2,2019.0,1.0,pierwotny,279981.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3Vt0c.html#d749d73d2a
85.01,blok,4.0,3,2019.0,1.0,pierwotny,497308.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3Vt00.html#d749d73d2a
41.0,kamienica,2.0,2,,1.0,wtórny,149000.0,do remontu,https://www.otodom.pl/oferta/mieszkanie-41m2-2pokoje-katowice-ligota-ID3Uxty.html#d749d73d2a
88.22,blok,4.0,4,2019.0,1.0,pierwotny,516087.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3Vt0I.html#d749d73d2a
24.75,kamienica,,1,2018.0,2.0,pierwotny,213943.23,,https://www.otodom.pl/oferta/wyjatkowa-kawalerka-katowice-janasa-promocja-ID3Vw4Y.html#d749d73d2a
48.0,blok,10.0,2,1985.0,9.0,wtórny,239000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-48-m-katowice-ID3VtWe.html#d749d73d2a
20.76,kamienica,,1,2018.0,0.0,pierwotny,179455.52,,https://www.otodom.pl/oferta/nowoczesna-kawalerka-katowice-janasa-promocja-ID3Vwav.html#d749d73d2a
52.42,blok,4.0,2,2019.0,1.0,pierwotny,306657.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3Vwj2.html#d749d73d2a
60.97,blok,4.0,2,2019.0,1.0,pierwotny,356674.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3VwmE.html#d749d73d2a
53.92,blok,4.0,2,2019.0,1.0,pierwotny,315432.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3VwjC.html#d749d73d2a
60.94,blok,4.0,3,2019.0,1.0,pierwotny,356499.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3VwjS.html#d749d73d2a
115.8,apartamentowiec,4.0,4,2019.0,4.0,pierwotny,799020.0,do remontu,https://www.otodom.pl/oferta/apartament-na-2021-rok-ID3Vwss.html#d749d73d2a
36.21,apartamentowiec,8.0,2,2019.0,0.0,pierwotny,287870.0,do wykończenia,https://www.otodom.pl/oferta/nowe-budownictwo-widok-na-staw-i-park-ID3WriE.html#34b33677fb
31.0,blok,9.0,1,,8.0,wtórny,185000.0,do zamieszkania,https://www.otodom.pl/oferta/sprzedam-mieszkanie-31-m2-katowice-ligota-ID3WqZ6.html#34b33677fb
34.45,blok,4.0,1,2019.0,1.0,pierwotny,213590.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3VwpK.html#d749d73d2a
54.33,blok,4.0,2,2019.0,1.0,pierwotny,317830.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2021-rok-ID3VwpS.html#d749d73d2a
51.0,blok,10.0,3,2019.0,5.0,wtórny,263484.0,do wykończenia,https://www.otodom.pl/oferta/trzy-pokojowe-mieszkanie-na-prestizowym-osiedlu-ID3WqWK.html#34b33677fb
72.6,apartamentowiec,3.0,3,,3.0,wtórny,339000.0,do zamieszkania,https://www.otodom.pl/oferta/dwu-poziomowe-mieszkanie-apartamentowiec-ID3WuCE.html#34b33677fb
46.02,apartamentowiec,8.0,2,,7.0,pierwotny,340548.0,do wykończenia,https://www.otodom.pl/oferta/ostatnie-apartamenty-w-dolinie-trzech-stawow-ID3PqaY.html#34b33677fb
75.0,blok,7.0,4,1980.0,6.0,wtórny,285000.0,do zamieszkania,https://www.otodom.pl/oferta/m-5-katowice-piotrowice-os-odrodzenia-ID3Wwkc.html#34b33677fb
41.65,apartamentowiec,8.0,2,,8.0,pierwotny,326952.0,do wykończenia,https://www.otodom.pl/oferta/ostatnie-apartamenty-w-dolinie-trzech-stawow-ID3Wwje.html#34b33677fb
53.83,apartamentowiec,8.0,3,2019.0,1.0,pierwotny,384884.0,do wykończenia,https://www.otodom.pl/oferta/idealne-dla-kazdego-widok-na-jezioro-las-ID3WryM.html#34b33677fb
40.66,apartamentowiec,8.0,2,,6.0,pierwotny,325280.0,do wykończenia,https://www.otodom.pl/oferta/ostatnie-apartamenty-w-dolinie-trzech-stawow-ID3Pq9m.html#34b33677fb
80.0,kamienica,2.0,3,,2.0,wtórny,569000.0,do zamieszkania,https://www.otodom.pl/oferta/nikiszowiec-3-pok-umeblowane-i-wyposazone-ID3WAuA.html#34b33677fb
43.0,blok,10.0,2,1977.0,6.0,wtórny,220000.0,do zamieszkania,https://www.otodom.pl/oferta/m-3-katowice-zadole-ID3Wwxu.html#34b33677fb
64.0,blok,10.0,3,,10.0,wtórny,239000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-64-m-katowice-ID3Wv0Y.html#34b33677fb
70.0,blok,12.0,3,1979.0,11.0,wtórny,369000.0,do zamieszkania,https://www.otodom.pl/oferta/m-4-katowice-bogucice-ID3WwWC.html#34b33677fb
25.5,blok,10.0,1,1971.0,11.0,wtórny,150000.0,do zamieszkania,https://www.otodom.pl/oferta/wyremontowana-kawalerka-z-pieknym-widokiem-na-park-ID3UgZa.html#34b33677fb
72.0,,18.0,3,,11.0,wtórny,375000.0,,https://www.otodom.pl/oferta/mieszkanie-72-m-katowice-ID3Wv3G.html#34b33677fb
53.7,blok,4.0,3,1970.0,2.0,wtórny,218000.0,do remontu,https://www.otodom.pl/oferta/duze-mieszkanie-dla-rodziny-spokoje-osiedle-ID3JQVk.html#34b33677fb
67.0,blok,10.0,3,,10.0,wtórny,338000.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-zawodzie-ul-1-go-maja-ID3WAwy.html#34b33677fb
51.5,apartamentowiec,5.0,2,,0.0,pierwotny,277500.0,,https://www.otodom.pl/oferta/2pok-z-ogrodem-przy-parku-slaskimgotowe-w-tym-roku-ID3WD80.html#34b33677fb
46.61,,5.0,2,,2.0,pierwotny,258500.0,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3WD7V.html#34b33677fb
44.0,blok,10.0,2,1980.0,8.0,wtórny,250000.0,do remontu,https://www.otodom.pl/oferta/dla-rodziny-dla-inwestora-od-zaraz-ID3WByv.html#34b33677fb
128.0,apartamentowiec,4.0,4,2009.0,4.0,wtórny,1149000.0,do zamieszkania,https://www.otodom.pl/oferta/luksusowy-apartament-2-miejsca-postojowe-w-cenie-ID3WBEY.html#34b33677fb
42.27,,4.0,2,2019.0,0.0,pierwotny,280000.0,do wykończenia,https://www.otodom.pl/oferta/2-pokojowy-apartament-osiedle-ptasie-brynow-ID3USys.html#34b33677fb
47.1,blok,13.0,2,,0.0,wtórny,240000.0,,https://www.otodom.pl/oferta/mieszkanie-w-centrum-katowic-ID3WC7C.html#34b33677fb
72.0,apartamentowiec,5.0,3,,0.0,pierwotny,394200.0,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3WD8c.html#34b33677fb
48.0,blok,4.0,2,,3.0,wtórny,235000.0,do zamieszkania,https://www.otodom.pl/oferta/sloneczne-2-pokojowe-mieszkanie-osiedle-witosa-ID3WCJi.html#34b33677fb
75.56,apartamentowiec,4.0,3,2020.0,4.0,pierwotny,518944.0,do wykończenia,https://www.otodom.pl/oferta/apartament-na-2021-rok-ID3VwLa.html#48d083e427
54.46,apartamentowiec,4.0,2,2020.0,4.0,pierwotny,334274.0,do wykończenia,https://www.otodom.pl/oferta/apartament-na-2021-rok-ID3VwMk.html#48d083e427
91.0,apartamentowiec,5.0,4,,3.0,pierwotny,499500.0,,https://www.otodom.pl/oferta/4pok-z-naroznym-tarasem-przy-parku-slaskim-okazja-ID3WD88.html#34b33677fb
60.0,blok,15.0,4,1972.0,8.0,wtórny,420000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-60-m-katowice-ID3VvTa.html#48d083e427
82.39,apartamentowiec,4.0,3,2019.0,4.0,pierwotny,551361.0,do wykończenia,https://www.otodom.pl/oferta/apartament-na-2021-rok-ID3VwJa.html#48d083e427
96.36,apartamentowiec,4.0,4,2020.0,4.0,pierwotny,664884.0,do wykończenia,https://www.otodom.pl/oferta/apartament-gotowy-do-wykonczenia-ID3VwN2.html#48d083e427
83.43,apartamentowiec,4.0,4,2007.0,4.0,wtórny,470000.0,do zamieszkania,https://www.otodom.pl/oferta/3-niezalezne-pokoje-salon-z-kuchnia-ID3VxQE.html#48d083e427
38.97,blok,3.0,2,2020.0,0.0,pierwotny,252318.0,do wykończenia,https://www.otodom.pl/oferta/nowe-mieszkania-w-katowicach-premier-park-ID3Vygo.html#48d083e427
49.0,blok,4.0,3,1970.0,1.0,wtórny,295000.0,,https://www.otodom.pl/oferta/3pok-kosciuszki-park-balkon-rozklad-ID3Vy60.html#48d083e427
34.57,kamienica,,1,,3.0,wtórny,207420.0,do remontu,https://www.otodom.pl/oferta/kawalerka-0-prowizji-oferta-wlasciciela-ID3Vynu.html#48d083e427
48.2,kamienica,4.0,1,,1.0,wtórny,285000.0,do zamieszkania,https://www.otodom.pl/oferta/industrialne-studio-w-samym-centrum-katowic-gotowe-ID3VzaA.html#48d083e427
106.0,blok,4.0,4,2002.0,2.0,wtórny,490000.0,,https://www.otodom.pl/oferta/mieszkanie-106-m-katowice-ID3Vyoo.html#48d083e427
69.52,blok,10.0,4,1960.0,4.0,wtórny,374000.0,,https://www.otodom.pl/oferta/koszutka-70m2-3-pok-po-remoncie-od-zaraz-rozklad-ID3Vy5S.html#48d083e427
27.42,blok,3.0,1,2020.0,1.0,pierwotny,169216.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-premier-park-8-min-do-centrum-ID3Vyo8.html#48d083e427
70.7,apartamentowiec,6.0,4,,6.0,pierwotny,636300.0,do wykończenia,https://www.otodom.pl/oferta/lux-apartamentowiec-centrum-stare-ceny-tylko-u-nas-ID3VzaI.html#48d083e427
64.0,apartamentowiec,6.0,3,,6.0,pierwotny,627200.0,do wykończenia,https://www.otodom.pl/oferta/zacznij-cieszyc-sie-zyciem-najlepsza-inwestycja-ID3VzaQ.html#48d083e427
104.0,,,4,,0.0,wtórny,380000.0,,https://www.otodom.pl/oferta/2-osobne-lokale-os-tysiaclecia-parkingpromocja-ID3VzaY.html#48d083e427
56.07,apartamentowiec,6.0,3,,2.0,pierwotny,493416.0,do wykończenia,https://www.otodom.pl/oferta/tylko-u-nas-nizsza-cena-biuro-sprzedazy-opolska-ID3VzaM.html#48d083e427
54.05,apartamentowiec,6.0,3,,0.0,pierwotny,475640.0,do wykończenia,https://www.otodom.pl/oferta/bezposrednio-0-pcc-przy-filharmonii-centrum-ID3VzaE.html#48d083e427
135.0,,4.0,7,,1.0,wtórny,540000.0,do remontu,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3Vzb6.html#48d083e427
78.81,apartamentowiec,6.0,4,,6.0,pierwotny,693528.0,do wykończenia,https://www.otodom.pl/oferta/uwaga-lux-apartament-w-centrum-biuro-sprzedazy-ID3VzaU.html#48d083e427
200.0,kamienica,5.0,8,1920.0,3.0,wtórny,699000.0,do remontu,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3WD8I.html#34b33677fb
200.0,kamienica,5.0,8,1920.0,3.0,wtórny,699000.0,do remontu,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3Vzb2.html#48d083e427
47.8,blok,6.0,3,2019.0,3.0,wtórny,342056.0,do wykończenia,https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-na-debie-ID3UJzV.html#34b33677fb
135.0,,4.0,7,,1.0,wtórny,540000.0,do remontu,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3WD8M.html#34b33677fb
42.27,apartamentowiec,4.0,2,2019.0,2.0,pierwotny,280000.0,do wykończenia,https://www.otodom.pl/oferta/2-pokojowy-apartament-osiedle-ptasie-brynow-ID3USlO.html#34b33677fb
48.38,blok,10.0,3,,1.0,wtórny,256414.0,do wykończenia,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-blisko-lasu-do-aranzacji-ID3WFC4.html#34b33677fb
74.43,apartamentowiec,2.0,3,,1.0,wtórny,499000.0,do zamieszkania,https://www.otodom.pl/oferta/nowoczesne-mieszkanie-dla-wymagajacego-klienta-ID3WGGs.html#34b33677fb
44.0,apartamentowiec,3.0,2,2018.0,,wtórny,349000.0,,https://www.otodom.pl/oferta/mieszkanie-44-m-katowice-ID3WHe0.html#34b33677fb
82.0,kamienica,6.0,3,,3.0,wtórny,450000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-z-balkonem-82m2-katowice-sro-ID3WHry.html#34b33677fb
112.49,kamienica,4.0,3,,3.0,wtórny,400000.0,,https://www.otodom.pl/oferta/katowice-ul-kosciuszki-3-pokoje-ID3WIbm.html#34b33677fb
70.88,blok,4.0,3,,2.0,wtórny,299500.0,do zamieszkania,https://www.otodom.pl/oferta/radockiego-komfortowe-mieszkanie-ID3WIcE.html#34b33677fb
73.7,blok,13.0,4,1974.0,2.0,wtórny,335000.0,,https://www.otodom.pl/oferta/mieszkanie-73-70-m-katowice-ID3WKb2.html#34b33677fb
28.23,apartamentowiec,4.0,1,2019.0,1.0,pierwotny,273831.0,do wykończenia,https://www.otodom.pl/oferta/dab-nowa-ustawna-kawalerka-w-topowej-inwestycji-ID3WKFK.html#34b33677fb
70.0,blok,10.0,4,,4.0,wtórny,370000.0,do zamieszkania,https://www.otodom.pl/oferta/atrakcyjne-czteropokojowe-po-remoncie-bogucice-ID3WIAc.html#34b33677fb
51.7,apartamentowiec,3.0,2,2019.0,1.0,wtórny,430000.0,do zamieszkania,https://www.otodom.pl/oferta/murapol-slaskie-tarasy-klimatyzacja-garaz-ID3WIbS.html#34b33677fb
49.87,apartamentowiec,5.0,3,2019.0,1.0,pierwotny,356570.0,do wykończenia,https://www.otodom.pl/oferta/dab-nowy-3-pok-apartament-na-prestizowym-osiedlu-ID3WKXu.html#34b33677fb
52.0,blok,5.0,2,2019.0,0.0,wtórny,306833.0,do wykończenia,https://www.otodom.pl/oferta/piekne-3-pokojowe-mieszkanie-z-widokiem-na-park-ID3WNTK.html#34b33677fb
30.94,apartamentowiec,5.0,2,2019.0,5.0,pierwotny,300118.0,do wykończenia,https://www.otodom.pl/oferta/dab-nowy-2-pok-apartament-w-topowej-inwestycji-ID3WKNq.html#34b33677fb
46.7,apartamentowiec,8.0,2,2019.0,0.0,pierwotny,352800.0,do wykończenia,https://www.otodom.pl/oferta/piekny-apartament-w-centrum-miasta-tuz-przy-stawie-ID3VA8k.html#48d083e427
51.0,blok,4.0,3,2019.0,1.0,wtórny,359000.0,do zamieszkania,https://www.otodom.pl/oferta/brynow-1-pietro-nowe-budownictwo-wykonczone-ID3WLry.html#34b33677fb
41.67,apartamentowiec,4.0,2,2019.0,2.0,pierwotny,308358.0,do wykończenia,https://www.otodom.pl/oferta/dab-atrakcyjny-2-pok-apartament-z-garderoba-ID3WKXS.html#34b33677fb
96.36,apartamentowiec,4.0,4,,4.0,wtórny,616704.0,do wykończenia,https://www.otodom.pl/oferta/penthouse-z-tarasem-28m2-ID3WMeM.html#34b33677fb
53.8,apartamentowiec,8.0,3,2019.0,1.0,pierwotny,395600.0,do wykończenia,https://www.otodom.pl/oferta/nowy-apartament-taras-na-szer-mieszkania-ID3VA8s.html#48d083e427
109.36,kamienica,1.0,3,1919.0,0.0,wtórny,190000.0,do remontu,https://www.otodom.pl/oferta/przytulne-mieszkanie-w-katowicach-atrakcyjna-cena-ID3VBxu.html#48d083e427
50.0,blok,2.0,2,,2.0,wtórny,280000.0,do remontu,https://www.otodom.pl/oferta/mieszkanie-50-m-katowice-ID3VDov.html#48d083e427
36.2,apartamentowiec,8.0,2,2019.0,0.0,pierwotny,295110.0,do wykończenia,https://www.otodom.pl/oferta/genialna-inwestycja-gwarancja-najmu-ID3VA8v.html#48d083e427
50.48,apartamentowiec,10.0,3,,5.0,pierwotny,292784.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3VDsI.html#48d083e427
44.56,apartamentowiec,10.0,3,,5.0,pierwotny,258448.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3OfrC.html#48d083e427
41.32,apartamentowiec,10.0,2,,5.0,pierwotny,243788.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofwq.html#48d083e427
41.22,apartamentowiec,10.0,2,,5.0,pierwotny,239076.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3OfsM.html#48d083e427
52.0,apartamentowiec,10.0,3,,5.0,pierwotny,301600.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3OfsY.html#48d083e427
49.13,apartamentowiec,10.0,3,,5.0,pierwotny,280041.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofru.html#48d083e427
49.14,apartamentowiec,10.0,3,,5.0,pierwotny,280098.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofrq.html#48d083e427
40.17,apartamentowiec,10.0,2,,5.0,pierwotny,249054.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofry.html#48d083e427
40.04,apartamentowiec,10.0,2,,5.0,pierwotny,248248.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofrm.html#48d083e427
62.44,blok,9.0,3,1986.0,8.0,wtórny,247500.0,do zamieszkania,https://www.otodom.pl/oferta/okazja-klimatyczne-3-pok-ID3VDwV.html#48d083e427
35.88,apartamentowiec,10.0,2,,6.0,pierwotny,229632.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3VDvk.html#48d083e427
44.64,apartamentowiec,10.0,3,,5.0,pierwotny,258912.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofri.html#48d083e427
42.02,blok,10.0,2,,1.0,wtórny,240000.0,do remontu,https://www.otodom.pl/oferta/okazja-dwa-niez-pokoje-os-paderewskiego-ID3VDHa.html#48d083e427
35.88,apartamentowiec,10.0,2,,5.0,pierwotny,229632.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3Ofra.html#48d083e427
50.68,blok,4.0,2,1975.0,1.0,wtórny,224500.0,do zamieszkania,https://www.otodom.pl/oferta/okazja-blisko-silesii-city-center-ID3VDDC.html#48d083e427
55.83,blok,2.0,3,,2.0,pierwotny,360103.5,,https://www.otodom.pl/oferta/apartament-z-ogromnym-tarasem-ID3Rc4Y.html#48d083e427
53.7,blok,15.0,2,,11.0,wtórny,245000.0,do remontu,https://www.otodom.pl/oferta/widokowe-dwa-niezal-pokoje-tysiaclecie-gorne-ID3VDIo.html#48d083e427
77.81,,7.0,4,2020.0,7.0,pierwotny,723633.0,,https://www.otodom.pl/oferta/apartament-w-prestizowej-lokalizacji-katowic-ID3VE5G.html#48d083e427
49.0,blok,10.0,3,2018.0,1.0,pierwotny,270565.0,do wykończenia,https://www.otodom.pl/oferta/nowe-m3-piotrowice-bazantowo-ID3VE9G.html#48d083e427
88.24,blok,2.0,4,,1.0,pierwotny,525028.0,,https://www.otodom.pl/oferta/luksusowy-apartament-loggia-garderoba-88m2-ID3Rc3C.html#48d083e427
36.5,blok,10.0,2,2018.0,1.0,pierwotny,213000.0,do wykończenia,https://www.otodom.pl/oferta/przestronne-mieszkanie-piotrowice-bazantowo-ID3VE9K.html#48d083e427
45.14,blok,2.0,2,,1.0,pierwotny,259555.0,,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-z-loggia-od-poludnia-ID3Rc3V.html#48d083e427
45.14,blok,2.0,2,,1.0,pierwotny,259555.0,,https://www.otodom.pl/oferta/nowoczesne-m2-45m2-nowe-ID3Rc40.html#48d083e427
66.0,blok,8.0,3,,1.0,wtórny,382000.0,,https://www.otodom.pl/oferta/mieszkanie-66-m-katowice-ID3VEcv.html#48d083e427
41.0,blok,10.0,2,2019.0,4.0,wtórny,223020.0,do wykończenia,https://www.otodom.pl/oferta/wyjatkowe-mieszkanie-z-pieknym-widokiem-na-las-ID3VEiv.html#48d083e427
52.0,blok,10.0,3,2018.0,1.0,pierwotny,281626.0,do wykończenia,https://www.otodom.pl/oferta/3-pokojowe-nowe-mieszkanie-piotrowice-ID3VEja.html#48d083e427
50.47,blok,10.0,3,2018.0,2.0,pierwotny,273418.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-w-piotrowicach-nowe-ID3VEj6.html#48d083e427
46.02,apartamentowiec,8.0,2,,1.0,pierwotny,333645.0,do wykończenia,https://www.otodom.pl/oferta/ostatnie-apartamenty-w-dolinie-trzech-stawow-ID3VEVs.html#48d083e427
40.37,apartamentowiec,8.0,2,,0.0,pierwotny,316904.0,do wykończenia,https://www.otodom.pl/oferta/ostatnie-apartamenty-w-dolinie-trzech-stawow-ID3VEVo.html#48d083e427
49.0,blok,10.0,3,2018.0,1.0,pierwotny,260719.0,do wykończenia,https://www.otodom.pl/oferta/nowe-przestronne-m3-piotrowice-bazantowo-ID3VEGk.html#48d083e427
41.65,apartamentowiec,8.0,2,,2.0,pierwotny,320705.0,do wykończenia,https://www.otodom.pl/oferta/ostatnie-apartamenty-w-dolinie-trzech-stawow-ID3VF7G.html#48d083e427
